Id,Labels,Nurturing,Creative,Rational,Sensitive,Determined,Introspective
HH02175,[‘Rational’],0,0,1,0,0,0
HH02176,[‘Rational’],0,0,1,0,0,0
HH02177,[‘Rational’],0,0,1,0,0,0
HH02178,[‘Rational’],0,0,1,0,0,0
HH02179,[‘Rational’],0,0,1,0,0,0
HH02180,[‘Rational’],0,0,1,0,0,0
HH02181,[‘Rational’],0,0,1,0,0,0
HH02182,[‘Rational’],0,0,1,0,0,0
HH02183,[‘Rational’],0,0,1,0,0,0
HH02184,[‘Rational’],0,0,1,0,0,0
HH02185,[‘Rational’],0,0,1,0,0,0
HH02186,[‘Rational’],0,0,1,0,0,0
HH02187,[‘Rational’],0,0,1,0,0,0
HH02188,[‘Rational’],0,0,1,0,0,0
HH02189,[‘Rational’],0,0,1,0,0,0
HH02190,[‘Rational’],0,0,1,0,0,0
HH02191,[‘Rational’],0,0,1,0,0,0
HH02192,[‘Rational’],0,0,1,0,0,0
HH02193,[‘Rational’],0,0,1,0,0,0
HH02194,[‘Rational’],0,0,1,0,0,0
HH02195,[‘Rational’],0,0,1,0,0,0
HH02196,[‘Rational’],0,0,1,0,0,0
HH02197,[‘Rational’],0,0,1,0,0,0
HH02198,[‘Rational’],0,0,1,0,0,0
HH02199,[‘Rational’],0,0,1,0,0,0
HH02200,[‘Rational’],0,0,1,0,0,0
HH02201,[‘Rational’],0,0,1,0,0,0
HH02202,[‘Rational’],0,0,1,0,0,0
HH02203,[‘Rational’],0,0,1,0,0,0
HH02204,[‘Rational’],0,0,1,0,0,0
HH02205,[‘Rational’],0,0,1,0,0,0
HH02206,[‘Rational’],0,0,1,0,0,0
HH02207,[‘Rational’],0,0,1,0,0,0
HH02208,[‘Rational’],0,0,1,0,0,0
HH02209,[‘Rational’],0,0,1,0,0,0
HH02210,[‘Rational’],0,0,1,0,0,0
HH02211,[‘Rational’],0,0,1,0,0,0
HH02212,[‘Rational’],0,0,1,0,0,0
HH02213,[‘Rational’],0,0,1,0,0,0
HH02214,[‘Rational’],0,0,1,0,0,0
HH02215,[‘Rational’],0,0,1,0,0,0
HH02216,[‘Rational’],0,0,1,0,0,0
HH02217,[‘Rational’],0,0,1,0,0,0
HH02218,[‘Rational’],0,0,1,0,0,0
HH02219,[‘Rational’],0,0,1,0,0,0
HH02220,[‘Rational’],0,0,1,0,0,0
HH02221,[‘Rational’],0,0,1,0,0,0
HH02222,[‘Rational’],0,0,1,0,0,0
HH02223,[‘Rational’],0,0,1,0,0,0
HH02224,[‘Rational’],0,0,1,0,0,0
HH02225,[‘Rational’],0,0,1,0,0,0
HH02226,[‘Rational’],0,0,1,0,0,0
HH02227,[‘Rational’],0,0,1,0,0,0
HH02228,[‘Rational’],0,0,1,0,0,0
HH02229,[‘Rational’],0,0,1,0,0,0
HH02230,[‘Rational’],0,0,1,0,0,0
HH02231,[‘Rational’],0,0,1,0,0,0
HH02232,[‘Rational’],0,0,1,0,0,0
HH02233,[‘Rational’],0,0,1,0,0,0
HH02234,[‘Rational’],0,0,1,0,0,0
HH02235,[‘Rational’],0,0,1,0,0,0
HH02236,[‘Rational’],0,0,1,0,0,0
HH02237,[‘Rational’],0,0,1,0,0,0
HH02238,[‘Rational’],0,0,1,0,0,0
HH02239,[‘Rational’],0,0,1,0,0,0
HH02240,[‘Rational’],0,0,1,0,0,0
HH02241,[‘Rational’],0,0,1,0,0,0
HH02242,[‘Rational’],0,0,1,0,0,0
HH02243,[‘Rational’],0,0,1,0,0,0
HH02244,[‘Rational’],0,0,1,0,0,0
HH02245,[‘Rational’],0,0,1,0,0,0
HH02246,[‘Rational’],0,0,1,0,0,0
HH02247,[‘Rational’],0,0,1,0,0,0
HH02248,[‘Rational’],0,0,1,0,0,0
HH02249,[‘Rational’],0,0,1,0,0,0
HH02250,[‘Rational’],0,0,1,0,0,0
HH02251,[‘Rational’],0,0,1,0,0,0
HH02252,[‘Rational’],0,0,1,0,0,0
HH02253,[‘Rational’],0,0,1,0,0,0
HH02254,[‘Rational’],0,0,1,0,0,0
HH02255,[‘Rational’],0,0,1,0,0,0
HH02256,[‘Rational’],0,0,1,0,0,0
HH02257,[‘Rational’],0,0,1,0,0,0
HH02258,[‘Rational’],0,0,1,0,0,0
HH02259,[‘Rational’],0,0,1,0,0,0
HH02260,[‘Rational’],0,0,1,0,0,0
HH02261,[‘Rational’],0,0,1,0,0,0
HH02262,[‘Rational’],0,0,1,0,0,0
HH02263,[‘Rational’],0,0,1,0,0,0
HH02264,[‘Rational’],0,0,1,0,0,0
HH02265,[‘Rational’],0,0,1,0,0,0
HH02266,[‘Rational’],0,0,1,0,0,0
HH02267,[‘Rational’],0,0,1,0,0,0
HH02268,[‘Rational’],0,0,1,0,0,0
HH02269,[‘Rational’],0,0,1,0,0,0
HH02270,[‘Rational’],0,0,1,0,0,0
HH02271,[‘Rational’],0,0,1,0,0,0
HH02272,[‘Rational’],0,0,1,0,0,0
HH02273,[‘Rational’],0,0,1,0,0,0
HH02274,[‘Rational’],0,0,1,0,0,0
HH02275,[‘Rational’],0,0,1,0,0,0
HH02276,[‘Rational’],0,0,1,0,0,0
HH02277,[‘Rational’],0,0,1,0,0,0
HH02278,[‘Rational’],0,0,1,0,0,0
HH02279,[‘Rational’],0,0,1,0,0,0
HH02280,[‘Rational’],0,0,1,0,0,0
HH02281,[‘Rational’],0,0,1,0,0,0
HH02282,[‘Rational’],0,0,1,0,0,0
HH02283,[‘Rational’],0,0,1,0,0,0
HH02284,[‘Rational’],0,0,1,0,0,0
HH02285,[‘Rational’],0,0,1,0,0,0
HH02286,[‘Rational’],0,0,1,0,0,0
HH02287,[‘Rational’],0,0,1,0,0,0
HH02288,[‘Rational’],0,0,1,0,0,0
HH02289,[‘Rational’],0,0,1,0,0,0
HH02290,[‘Rational’],0,0,1,0,0,0
HH02291,[‘Rational’],0,0,1,0,0,0
HH02292,[‘Rational’],0,0,1,0,0,0
HH02293,[‘Rational’],0,0,1,0,0,0
HH02294,[‘Rational’],0,0,1,0,0,0
HH02295,[‘Rational’],0,0,1,0,0,0
HH02296,[‘Rational’],0,0,1,0,0,0
HH02297,[‘Rational’],0,0,1,0,0,0
HH02298,[‘Rational’],0,0,1,0,0,0
HH02299,[‘Rational’],0,0,1,0,0,0
HH02300,[‘Rational’],0,0,1,0,0,0
HH02301,[‘Rational’],0,0,1,0,0,0
HH02302,[‘Rational’],0,0,1,0,0,0
HH02303,[‘Rational’],0,0,1,0,0,0
HH02304,[‘Rational’],0,0,1,0,0,0
HH02305,[‘Rational’],0,0,1,0,0,0
HH02306,[‘Rational’],0,0,1,0,0,0
HH02307,[‘Rational’],0,0,1,0,0,0
HH02308,[‘Rational’],0,0,1,0,0,0
HH02309,[‘Rational’],0,0,1,0,0,0
HH02310,[‘Rational’],0,0,1,0,0,0
HH02311,[‘Rational’],0,0,1,0,0,0
HH02312,[‘Rational’],0,0,1,0,0,0
HH02313,[‘Rational’],0,0,1,0,0,0
HH02314,[‘Rational’],0,0,1,0,0,0
HH02315,[‘Rational’],0,0,1,0,0,0
HH02316,[‘Rational’],0,0,1,0,0,0
HH02317,[‘Rational’],0,0,1,0,0,0
HH02318,[‘Rational’],0,0,1,0,0,0
HH02319,[‘Rational’],0,0,1,0,0,0
HH02320,[‘Rational’],0,0,1,0,0,0
HH02321,[‘Rational’],0,0,1,0,0,0
HH02322,[‘Rational’],0,0,1,0,0,0
HH02323,[‘Rational’],0,0,1,0,0,0
HH02324,[‘Rational’],0,0,1,0,0,0
HH02325,[‘Rational’],0,0,1,0,0,0
HH02326,[‘Rational’],0,0,1,0,0,0
HH02327,[‘Rational’],0,0,1,0,0,0
HH02328,[‘Rational’],0,0,1,0,0,0
HH02329,[‘Rational’],0,0,1,0,0,0
HH02330,[‘Rational’],0,0,1,0,0,0
HH02331,[‘Rational’],0,0,1,0,0,0
HH02332,[‘Rational’],0,0,1,0,0,0
HH02333,[‘Rational’],0,0,1,0,0,0
HH02334,[‘Rational’],0,0,1,0,0,0
HH02335,[‘Rational’],0,0,1,0,0,0
HH02336,[‘Rational’],0,0,1,0,0,0
HH02337,[‘Rational’],0,0,1,0,0,0
HH02338,[‘Rational’],0,0,1,0,0,0
HH02339,[‘Rational’],0,0,1,0,0,0
HH02340,[‘Rational’],0,0,1,0,0,0
HH02341,[‘Rational’],0,0,1,0,0,0
HH02342,[‘Rational’],0,0,1,0,0,0
HH02343,[‘Rational’],0,0,1,0,0,0
HH02344,[‘Rational’],0,0,1,0,0,0
HH02345,[‘Rational’],0,0,1,0,0,0
HH02346,[‘Rational’],0,0,1,0,0,0
HH02347,[‘Rational’],0,0,1,0,0,0
HH02348,[‘Rational’],0,0,1,0,0,0
HH02349,[‘Rational’],0,0,1,0,0,0
HH02350,[‘Rational’],0,0,1,0,0,0
HH02351,[‘Rational’],0,0,1,0,0,0
HH02352,[‘Rational’],0,0,1,0,0,0
HH02353,[‘Rational’],0,0,1,0,0,0
TT00001,[‘Creative’],0,1,0,0,0,0
TT00002,[‘Creative’],0,1,0,0,0,0
TT00003,[‘Creative’],0,1,0,0,0,0
TT00004,[‘Creative’],0,1,0,0,0,0
TT00005,[‘Creative’],0,1,0,0,0,0
TT00006,[‘Creative’],0,1,0,0,0,0
TT00007,[‘Creative’],0,1,0,0,0,0
TT00008,[‘Creative’],0,1,0,0,0,0
TT00009,[‘Creative’],0,1,0,0,0,0
TT00010,[‘Creative’],0,1,0,0,0,0
TT00011,[‘Creative’],0,1,0,0,0,0
TT00012,[‘Creative’],0,1,0,0,0,0
TT00013,[‘Creative’],0,1,0,0,0,0
TT00014,[‘Creative’],0,1,0,0,0,0
TT00015,[‘Creative’],0,1,0,0,0,0
TT00016,[‘Creative’],0,1,0,0,0,0
TT00017,[‘Creative’],0,1,0,0,0,0
TT00018,[‘Creative’],0,1,0,0,0,0
TT00019,[‘Creative’],0,1,0,0,0,0
TT00020,[‘Creative’],0,1,0,0,0,0
TT00021,[‘Creative’],0,1,0,0,0,0
TT00022,[‘Creative’],0,1,0,0,0,0
TT00023,[‘Creative’],0,1,0,0,0,0
TT00024,[‘Creative’],0,1,0,0,0,0
TT00025,[‘Creative’],0,1,0,0,0,0
TT00026,[‘Creative’],0,1,0,0,0,0
TT00027,[‘Creative’],0,1,0,0,0,0
TT00028,[‘Creative’],0,1,0,0,0,0
TT00029,[‘Creative’],0,1,0,0,0,0
TT00030,[‘Creative’],0,1,0,0,0,0
TT00031,[‘Creative’],0,1,0,0,0,0
TT00032,[‘Creative’],0,1,0,0,0,0
TT00033,[‘Creative’],0,1,0,0,0,0
TT00034,[‘Creative’],0,1,0,0,0,0
TT00035,[‘Creative’],0,1,0,0,0,0
TT00036,[‘Creative’],0,1,0,0,0,0
TT00037,[‘Creative’],0,1,0,0,0,0
TT00038,[‘Creative’],0,1,0,0,0,0
TT00039,[‘Creative’],0,1,0,0,0,0
TT00040,[‘Creative’],0,1,0,0,0,0
TT00041,[‘Creative’],0,1,0,0,0,0
TT00042,[‘Creative’],0,1,0,0,0,0
TT00043,[‘Creative’],0,1,0,0,0,0
TT00044,[‘Creative’],0,1,0,0,0,0
TT00045,[‘Creative’],0,1,0,0,0,0
TT00046,[‘Creative’],0,1,0,0,0,0
TT00047,[‘Creative’],0,1,0,0,0,0
TT00048,[‘Creative’],0,1,0,0,0,0
TT00049,[‘Creative’],0,1,0,0,0,0
TT00050,[‘Creative’],0,1,0,0,0,0
TT00051,[‘Creative’],0,1,0,0,0,0
TT00052,[‘Creative’],0,1,0,0,0,0
TT00053,[‘Creative’],0,1,0,0,0,0
TT00054,[‘Creative’],0,1,0,0,0,0
TT00055,[‘Creative’],0,1,0,0,0,0
TT00056,[‘Creative’],0,1,0,0,0,0
TT00057,[‘Creative’],0,1,0,0,0,0
TT00058,[‘Creative’],0,1,0,0,0,0
TT00059,[‘Creative’],0,1,0,0,0,0
TT00060,[‘Creative’],0,1,0,0,0,0
TT00061,[‘Creative’],0,1,0,0,0,0
TT00062,[‘Creative’],0,1,0,0,0,0
TT00063,[‘Creative’],0,1,0,0,0,0
TT00064,[‘Creative’],0,1,0,0,0,0
TT00065,[‘Creative’],0,1,0,0,0,0
TT00066,[‘Creative’],0,1,0,0,0,0
TT00067,[‘Creative’],0,1,0,0,0,0
TT00068,[‘Creative’],0,1,0,0,0,0
TT00069,[‘Creative’],0,1,0,0,0,0
TT00070,[‘Creative’],0,1,0,0,0,0
TT00071,[‘Creative’],0,1,0,0,0,0
TT00072,[‘Creative’],0,1,0,0,0,0
TT00073,[‘Creative’],0,1,0,0,0,0
TT00074,[‘Creative’],0,1,0,0,0,0
TT00075,[‘Creative’],0,1,0,0,0,0
TT00076,[‘Creative’],0,1,0,0,0,0
TT00077,[‘Creative’],0,1,0,0,0,0
TT00078,[‘Creative’],0,1,0,0,0,0
TT00079,[‘Creative’],0,1,0,0,0,0
TT00080,[‘Creative’],0,1,0,0,0,0
TT00081,[‘Creative’],0,1,0,0,0,0
TT00082,[‘Creative’],0,1,0,0,0,0
TT00083,[‘Creative’],0,1,0,0,0,0
TT00084,[‘Creative’],0,1,0,0,0,0
TT00085,[‘Creative’],0,1,0,0,0,0
TT00086,[‘Creative’],0,1,0,0,0,0
TT00087,[‘Creative’],0,1,0,0,0,0
TT00088,[‘Creative’],0,1,0,0,0,0
TT00089,[‘Creative’],0,1,0,0,0,0
TT00090,[‘Creative’],0,1,0,0,0,0
TT00091,[‘Creative’],0,1,0,0,0,0
TT00092,[‘Creative’],0,1,0,0,0,0
TT00093,[‘Creative’],0,1,0,0,0,0
TT00094,[‘Creative’],0,1,0,0,0,0
TT00095,[‘Creative’],0,1,0,0,0,0
TT00096,[‘Creative’],0,1,0,0,0,0
TT00097,[‘Creative’],0,1,0,0,0,0
TT00098,[‘Creative’],0,1,0,0,0,0
TT00099,[‘Creative’],0,1,0,0,0,0
TT00100,[‘Creative’],0,1,0,0,0,0
TT00101,[‘Creative’],0,1,0,0,0,0
TT00102,[‘Creative’],0,1,0,0,0,0
TT00103,[‘Creative’],0,1,0,0,0,0
TT00104,[‘Creative’],0,1,0,0,0,0
TT00105,[‘Creative’],0,1,0,0,0,0
TT00106,[‘Creative’],0,1,0,0,0,0
TT00107,[‘Creative’],0,1,0,0,0,0
TT00108,[‘Creative’],0,1,0,0,0,0
TT00109,[‘Creative’],0,1,0,0,0,0
TT00110,[‘Creative’],0,1,0,0,0,0
TT00111,[‘Creative’],0,1,0,0,0,0
TT00112,[‘Creative’],0,1,0,0,0,0
TT00113,[‘Creative’],0,1,0,0,0,0
TT00114,[‘Creative’],0,1,0,0,0,0
TT00115,[‘Creative’],0,1,0,0,0,0
TT00116,[‘Creative’],0,1,0,0,0,0
TT00117,[‘Creative’],0,1,0,0,0,0
TT00118,[‘Creative’],0,1,0,0,0,0
TT00119,[‘Creative’],0,1,0,0,0,0
TT00120,[‘Creative’],0,1,0,0,0,0
TT00121,[‘Creative’],0,1,0,0,0,0
TT00122,[‘Creative’],0,1,0,0,0,0
TT00123,[‘Creative’],0,1,0,0,0,0
TT00124,[‘Creative’],0,1,0,0,0,0
TT00125,[‘Creative’],0,1,0,0,0,0
TT00126,[‘Creative’],0,1,0,0,0,0
TT00127,[‘Creative’],0,1,0,0,0,0
TT00128,[‘Creative’],0,1,0,0,0,0
TT00129,[‘Creative’],0,1,0,0,0,0
TT00130,[‘Creative’],0,1,0,0,0,0
TT00131,[‘Creative’],0,1,0,0,0,0
TT00132,[‘Creative’],0,1,0,0,0,0
TT00133,[‘Creative’],0,1,0,0,0,0
TT00134,[‘Creative’],0,1,0,0,0,0
TT00135,[‘Creative’],0,1,0,0,0,0
TT00136,[‘Creative’],0,1,0,0,0,0
TT00137,[‘Creative’],0,1,0,0,0,0
TT00138,[‘Creative’],0,1,0,0,0,0
TT00139,[‘Creative’],0,1,0,0,0,0
TT00140,[‘Creative’],0,1,0,0,0,0
TT00141,[‘Creative’],0,1,0,0,0,0
TT00142,[‘Creative’],0,1,0,0,0,0
TT00143,[‘Creative’],0,1,0,0,0,0
TT00144,[‘Creative’],0,1,0,0,0,0
TT00145,[‘Creative’],0,1,0,0,0,0
TT00146,[‘Creative’],0,1,0,0,0,0
TT00147,[‘Creative’],0,1,0,0,0,0
TT00148,[‘Creative’],0,1,0,0,0,0
TT00149,[‘Creative’],0,1,0,0,0,0
TT00150,[‘Creative’],0,1,0,0,0,0
TT00151,[‘Creative’],0,1,0,0,0,0
TT00152,[‘Creative’],0,1,0,0,0,0
TT00153,[‘Creative’],0,1,0,0,0,0
TT00154,[‘Creative’],0,1,0,0,0,0
TT00155,[‘Creative’],0,1,0,0,0,0
TT00156,[‘Creative’],0,1,0,0,0,0
TT00157,[‘Creative’],0,1,0,0,0,0
TT00158,[‘Creative’],0,1,0,0,0,0
TT00159,[‘Creative’],0,1,0,0,0,0
TT00160,[‘Creative’],0,1,0,0,0,0
TT00161,[‘Creative’],0,1,0,0,0,0
TT00162,[‘Creative’],0,1,0,0,0,0
TT00163,[‘Creative’],0,1,0,0,0,0
TT00164,[‘Creative’],0,1,0,0,0,0
TT00165,[‘Creative’],0,1,0,0,0,0
TT00166,[‘Creative’],0,1,0,0,0,0
TT00167,[‘Creative’],0,1,0,0,0,0
TT00168,[‘Creative’],0,1,0,0,0,0
TT00169,[‘Creative’],0,1,0,0,0,0
TT00170,[‘Creative’],0,1,0,0,0,0
TT00171,[‘Creative’],0,1,0,0,0,0
TT00172,[‘Creative’],0,1,0,0,0,0
TT00173,[‘Creative’],0,1,0,0,0,0
TT00174,[‘Creative’],0,1,0,0,0,0
TT00175,[‘Creative’],0,1,0,0,0,0
TT00176,[‘Creative’],0,1,0,0,0,0
TT00177,[‘Creative’],0,1,0,0,0,0
TT00178,[‘Creative’],0,1,0,0,0,0
TT00179,[‘Creative’],0,1,0,0,0,0
TT00180,[‘Creative’],0,1,0,0,0,0
TT00181,[‘Creative’],0,1,0,0,0,0
TT00182,[‘Creative’],0,1,0,0,0,0
TT00183,[‘Creative’],0,1,0,0,0,0
TT00184,[‘Creative’],0,1,0,0,0,0
TT00185,[‘Creative’],0,1,0,0,0,0
TT00186,[‘Creative’],0,1,0,0,0,0
TT00187,[‘Creative’],0,1,0,0,0,0
TT00188,[‘Creative’],0,1,0,0,0,0
TT00189,[‘Creative’],0,1,0,0,0,0
TT00190,[‘Creative’],0,1,0,0,0,0
TT00191,[‘Creative’],0,1,0,0,0,0
TT00192,[‘Creative’],0,1,0,0,0,0
TT00193,[‘Creative’],0,1,0,0,0,0
TT00194,[‘Creative’],0,1,0,0,0,0
TT00195,[‘Creative’],0,1,0,0,0,0
TT00196,[‘Creative’],0,1,0,0,0,0
TT00197,[‘Creative’],0,1,0,0,0,0
TT00198,[‘Creative’],0,1,0,0,0,0
TT00199,[‘Creative’],0,1,0,0,0,0
TT00200,[‘Creative’],0,1,0,0,0,0
TT00201,[‘Creative’],0,1,0,0,0,0
TT00202,[‘Creative’],0,1,0,0,0,0
TT00203,[‘Creative’],0,1,0,0,0,0
TT00204,[‘Creative’],0,1,0,0,0,0
TT00205,[‘Creative’],0,1,0,0,0,0
TT00206,[‘Creative’],0,1,0,0,0,0
TT00207,[‘Creative’],0,1,0,0,0,0
TT00208,[‘Creative’],0,1,0,0,0,0
TT00209,[‘Creative’],0,1,0,0,0,0
TT00210,[‘Creative’],0,1,0,0,0,0
TT00211,[‘Creative’],0,1,0,0,0,0
TT00212,[‘Creative’],0,1,0,0,0,0
TT00213,[‘Creative’],0,1,0,0,0,0
TT00214,[‘Creative’],0,1,0,0,0,0
TT00215,[‘Creative’],0,1,0,0,0,0
TT00216,[‘Creative’],0,1,0,0,0,0
TT00217,[‘Creative’],0,1,0,0,0,0
TT00218,[‘Creative’],0,1,0,0,0,0
TT00219,[‘Creative’],0,1,0,0,0,0
TT00220,[‘Creative’],0,1,0,0,0,0
TT00221,[‘Creative’],0,1,0,0,0,0
TT00222,[‘Creative’],0,1,0,0,0,0
TT00223,[‘Creative’],0,1,0,0,0,0
TT00224,[‘Creative’],0,1,0,0,0,0
TT00225,[‘Creative’],0,1,0,0,0,0
TT00226,[‘Creative’],0,1,0,0,0,0
TT00227,[‘Creative’],0,1,0,0,0,0
TT00228,[‘Creative’],0,1,0,0,0,0
TT00229,[‘Creative’],0,1,0,0,0,0
TT00230,[‘Creative’],0,1,0,0,0,0
TT00231,[‘Creative’],0,1,0,0,0,0
TT00232,[‘Creative’],0,1,0,0,0,0
TT00233,[‘Creative’],0,1,0,0,0,0
TT00234,[‘Creative’],0,1,0,0,0,0
TT00235,[‘Creative’],0,1,0,0,0,0
TT00236,[‘Creative’],0,1,0,0,0,0
TT00237,[‘Creative’],0,1,0,0,0,0
TT00238,[‘Creative’],0,1,0,0,0,0
TT00239,[‘Creative’],0,1,0,0,0,0
TT00240,[‘Creative’],0,1,0,0,0,0
TT00241,[‘Creative’],0,1,0,0,0,0
TT00242,[‘Creative’],0,1,0,0,0,0
TT00243,[‘Creative’],0,1,0,0,0,0
TT00244,[‘Creative’],0,1,0,0,0,0
TT00245,[‘Creative’],0,1,0,0,0,0
TT00246,[‘Creative’],0,1,0,0,0,0
TT00247,[‘Creative’],0,1,0,0,0,0
TT00248,[‘Creative’],0,1,0,0,0,0
TT00249,[‘Creative’],0,1,0,0,0,0
TT00250,[‘Creative’],0,1,0,0,0,0
TT00251,[‘Creative’],0,1,0,0,0,0
TT00252,[‘Creative’],0,1,0,0,0,0
TT00253,[‘Creative’],0,1,0,0,0,0
TT00254,[‘Creative’],0,1,0,0,0,0
TT00255,[‘Creative’],0,1,0,0,0,0
TT00256,[‘Creative’],0,1,0,0,0,0
TT00257,[‘Creative’],0,1,0,0,0,0
TT00258,[‘Creative’],0,1,0,0,0,0
TT00259,[‘Creative’],0,1,0,0,0,0
TT00260,[‘Creative’],0,1,0,0,0,0
TT00261,[‘Creative’],0,1,0,0,0,0
TT00262,[‘Creative’],0,1,0,0,0,0
TT00263,[‘Creative’],0,1,0,0,0,0
TT00264,[‘Creative’],0,1,0,0,0,0
TT00265,[‘Creative’],0,1,0,0,0,0
TT00266,[‘Creative’],0,1,0,0,0,0
TT00267,[‘Creative’],0,1,0,0,0,0
TT00268,[‘Creative’],0,1,0,0,0,0
TT00269,[‘Creative’],0,1,0,0,0,0
TT00270,[‘Creative’],0,1,0,0,0,0
TT00271,[‘Creative’],0,1,0,0,0,0
TT00272,[‘Creative’],0,1,0,0,0,0
TT00273,[‘Creative’],0,1,0,0,0,0
TT00274,[‘Creative’],0,1,0,0,0,0
TT00275,[‘Creative’],0,1,0,0,0,0
TT00276,[‘Creative’],0,1,0,0,0,0
TT00277,[‘Creative’],0,1,0,0,0,0
TT00278,[‘Creative’],0,1,0,0,0,0
TT00279,[‘Creative’],0,1,0,0,0,0
TT00280,[‘Creative’],0,1,0,0,0,0
TT00281,[‘Creative’],0,1,0,0,0,0
TT00282,[‘Creative’],0,1,0,0,0,0
TT00283,[‘Creative’],0,1,0,0,0,0
TT00284,[‘Creative’],0,1,0,0,0,0
TT00285,[‘Creative’],0,1,0,0,0,0
TT00286,[‘Creative’],0,1,0,0,0,0
TT00287,[‘Creative’],0,1,0,0,0,0
TT00288,[‘Creative’],0,1,0,0,0,0
TT00289,[‘Creative’],0,1,0,0,0,0
TT00290,[‘Creative’],0,1,0,0,0,0
TT00291,[‘Creative’],0,1,0,0,0,0
TT00292,[‘Creative’],0,1,0,0,0,0
TT00293,[‘Creative’],0,1,0,0,0,0
TT00294,[‘Creative’],0,1,0,0,0,0
TT00295,[‘Creative’],0,1,0,0,0,0
TT00296,[‘Creative’],0,1,0,0,0,0
TT00297,[‘Creative’],0,1,0,0,0,0
TT00298,[‘Creative’],0,1,0,0,0,0
TT00299,[‘Creative’],0,1,0,0,0,0
TT00300,[‘Creative’],0,1,0,0,0,0
TT00301,[‘Creative’],0,1,0,0,0,0
TT00302,[‘Creative’],0,1,0,0,0,0
TT00303,[‘Creative’],0,1,0,0,0,0
TT00304,[‘Creative’],0,1,0,0,0,0
TT00305,[‘Creative’],0,1,0,0,0,0
TT00306,[‘Creative’],0,1,0,0,0,0
TT00307,[‘Creative’],0,1,0,0,0,0
TT00308,[‘Creative’],0,1,0,0,0,0
TT00309,[‘Creative’],0,1,0,0,0,0
TT00310,[‘Creative’],0,1,0,0,0,0
TT00311,[‘Creative’],0,1,0,0,0,0
TT00312,[‘Creative’],0,1,0,0,0,0
TT00313,[‘Creative’],0,1,0,0,0,0
TT00314,[‘Creative’],0,1,0,0,0,0
TT00315,[‘Creative’],0,1,0,0,0,0
TT00316,[‘Creative’],0,1,0,0,0,0
TT00317,[‘Creative’],0,1,0,0,0,0
TT00318,[‘Creative’],0,1,0,0,0,0
TT00319,[‘Creative’],0,1,0,0,0,0
TT00320,[‘Creative’],0,1,0,0,0,0
TT00321,[‘Creative’],0,1,0,0,0,0
TT00322,[‘Creative’],0,1,0,0,0,0
TT00323,[‘Creative’],0,1,0,0,0,0
TT00324,[‘Creative’],0,1,0,0,0,0
TT00325,[‘Creative’],0,1,0,0,0,0
TT00326,[‘Creative’],0,1,0,0,0,0
TT00327,[‘Creative’],0,1,0,0,0,0
TT00328,[‘Creative’],0,1,0,0,0,0
TT00329,[‘Creative’],0,1,0,0,0,0
TT00330,[‘Creative’],0,1,0,0,0,0
TT00331,[‘Creative’],0,1,0,0,0,0
TT00332,[‘Creative’],0,1,0,0,0,0
TT00333,[‘Creative’],0,1,0,0,0,0
TT00334,[‘Creative’],0,1,0,0,0,0
TT00335,[‘Creative’],0,1,0,0,0,0
TT00336,[‘Creative’],0,1,0,0,0,0
TT00337,[‘Creative’],0,1,0,0,0,0
TT00338,[‘Creative’],0,1,0,0,0,0
TT00339,[‘Creative’],0,1,0,0,0,0
TT00340,[‘Creative’],0,1,0,0,0,0
TT00341,[‘Creative’],0,1,0,0,0,0
TT00342,[‘Creative’],0,1,0,0,0,0
TT00343,[‘Creative’],0,1,0,0,0,0
TT00344,[‘Creative’],0,1,0,0,0,0
TT00345,[‘Creative’],0,1,0,0,0,0
TT00346,[‘Creative’],0,1,0,0,0,0
TT00347,[‘Creative’],0,1,0,0,0,0
TT00348,[‘Creative’],0,1,0,0,0,0
TT00349,[‘Creative’],0,1,0,0,0,0
TT00350,[‘Creative’],0,1,0,0,0,0
TT00351,[‘Creative’],0,1,0,0,0,0
TT00352,[‘Creative’],0,1,0,0,0,0
TT00353,[‘Creative’],0,1,0,0,0,0
TT00354,[‘Creative’],0,1,0,0,0,0
TT00355,[‘Creative’],0,1,0,0,0,0
TT00356,[‘Creative’],0,1,0,0,0,0
TT00357,[‘Creative’],0,1,0,0,0,0
TT00358,[‘Creative’],0,1,0,0,0,0
TT00359,[‘Creative’],0,1,0,0,0,0
TT00360,[‘Creative’],0,1,0,0,0,0
TT00361,[‘Creative’],0,1,0,0,0,0
TT00362,[‘Creative’],0,1,0,0,0,0
TT00363,[‘Creative’],0,1,0,0,0,0
TT00364,[‘Creative’],0,1,0,0,0,0
TT00365,[‘Creative’],0,1,0,0,0,0
TT00366,[‘Creative’],0,1,0,0,0,0
TT00367,[‘Creative’],0,1,0,0,0,0
TT00368,[‘Creative’],0,1,0,0,0,0
TT00369,[‘Creative’],0,1,0,0,0,0
TT00370,[‘Creative’],0,1,0,0,0,0
TT00371,[‘Creative’],0,1,0,0,0,0
TT00372,[‘Creative’],0,1,0,0,0,0
TT00373,[‘Creative’],0,1,0,0,0,0
TT00374,[‘Creative’],0,1,0,0,0,0
TT00375,[‘Creative’],0,1,0,0,0,0
TT00376,[‘Creative’],0,1,0,0,0,0
TT00377,[‘Creative’],0,1,0,0,0,0
TT00378,[‘Creative’],0,1,0,0,0,0
TT00379,[‘Creative’],0,1,0,0,0,0
